date,value
2019-04-23 06:30:00,711.76
2019-04-23 07:30:00,727.88
2019-04-23 08:30:00,749.87
2019-04-23 09:30:00,765.98
2019-04-23 10:30:00,787.95
2019-04-23 11:30:00,802.67
2019-04-23 12:30:00,819.11
2019-04-23 13:30:00,836.64
2019-04-23 14:30:00,857.82
2019-04-23 15:30:00,561.32
2019-04-23 16:30:00,460.85
2019-04-23 17:30:00,472.53
2019-04-23 18:30:00,475.58
2019-04-23 19:30:00,478.28
2019-04-23 20:30:00,484.0
2019-04-23 21:30:00,486.5
2019-04-23 22:30:00,489.49
2019-04-23 23:30:00,493.69
2019-04-24 00:30:00,496.54
2019-04-24 01:30:00,498.37
2019-04-24 02:30:00,500.78
2019-04-24 03:30:00,502.53
2019-04-24 04:30:00,503.42
2019-04-24 05:30:00,505.59
2019-04-24 06:30:00,510.14
2019-04-24 07:30:00,513.61
2019-04-24 08:30:00,516.61
2019-04-24 09:30:00,520.89
2019-04-24 10:30:00,524.43
2019-04-24 11:30:00,528.24
2019-04-24 12:30:00,582.35
2019-04-24 13:30:00,596.68
