date,value
2019-04-11 11:30:00,3.17
2019-04-11 12:30:00,3.14
2019-04-11 13:30:00,3.16
2019-04-11 14:30:00,3.21
2019-04-11 15:30:00,3.26
2019-04-11 16:30:00,3.16
2019-04-11 17:30:00,3.16
2019-04-11 18:30:00,3.16
2019-04-11 19:30:00,3.16
2019-04-11 20:30:00,3.22
2019-04-11 22:30:00,2.0
2019-04-11 23:30:00,5.29
2019-04-12 00:30:00,10.03
2019-04-12 01:30:00,3.19
2019-04-12 02:30:00,3.23
2019-04-12 03:30:00,3.22
2019-04-12 04:30:00,3.21
2019-04-12 05:30:00,3.26
2019-04-12 06:30:00,3.19
2019-04-12 07:30:00,3.21
2019-04-12 08:30:00,3.24
2019-04-12 09:30:00,3.23
2019-04-12 10:30:00,3.19
2019-04-12 11:30:00,3.26
2019-04-12 12:30:00,3.22
2019-04-12 13:30:00,3.26
2019-04-12 14:30:00,3.17
2019-04-12 15:30:00,3.23
2019-04-12 16:30:00,3.23
2019-04-12 17:30:00,3.21
2019-04-12 18:30:00,3.22
2019-04-12 19:30:00,3.16
2019-04-12 20:30:00,3.28
2019-04-12 21:30:00,3.26
2019-04-12 22:30:00,2.96
2019-04-12 23:30:00,2.45
2019-04-13 00:30:00,3.23
2019-04-13 01:30:00,3.2
2019-04-13 02:30:00,3.19
2019-04-13 03:30:00,3.2
2019-04-13 04:30:00,3.23
2019-04-13 05:30:00,3.2
2019-04-13 06:30:00,3.21
2019-04-13 07:30:00,3.17
2019-04-13 08:30:00,3.28
2019-04-13 09:30:00,3.28
2019-04-13 10:30:00,3.27
2019-04-13 11:30:00,3.29
2019-04-13 12:30:00,3.23
2019-04-13 13:30:00,3.23
2019-04-13 14:30:00,3.22
2019-04-13 15:30:00,3.23
2019-04-13 16:30:00,3.2
2019-04-13 17:30:00,3.32
2019-04-13 18:30:00,3.26
2019-04-13 19:30:00,3.19
2019-04-13 20:30:00,3.22
2019-04-13 21:30:00,3.28
2019-04-13 22:30:00,3.26
2019-04-13 23:30:00,3.29
2019-04-14 00:30:00,3.27
2019-04-14 01:30:00,3.21
2019-04-14 02:30:00,3.21
2019-04-14 03:30:00,3.16
2019-04-14 04:30:00,3.24
2019-04-14 05:30:00,3.22
2019-04-14 06:30:00,3.26
2019-04-14 07:30:00,3.21
2019-04-14 08:30:00,3.24
2019-04-14 09:30:00,3.19
2019-04-14 10:30:00,3.21
2019-04-14 11:30:00,3.23
2019-04-14 12:30:00,3.23
2019-04-14 13:30:00,3.19
2019-04-14 14:30:00,3.22
2019-04-14 15:30:00,3.18
2019-04-14 16:30:00,3.2
2019-04-14 17:30:00,3.19
2019-04-14 18:30:00,3.21
2019-04-14 19:30:00,3.24
2019-04-14 20:30:00,3.23
2019-04-14 21:30:00,3.21
2019-04-14 22:30:00,3.21
2019-04-14 23:30:00,3.24
2019-04-15 00:30:00,3.26
2019-04-15 01:30:00,3.22
2019-04-15 02:30:00,3.21
2019-04-15 03:30:00,3.26
2019-04-15 04:30:00,3.21
2019-04-15 05:30:00,3.21
2019-04-15 06:30:00,3.24
2019-04-15 07:30:00,3.23
2019-04-15 08:30:00,3.19
2019-04-15 09:30:00,3.21
2019-04-15 10:30:00,3.19
2019-04-15 11:30:00,3.21
2019-04-15 12:30:00,3.22
2019-04-15 13:30:00,3.17
2019-04-15 14:30:00,3.21
2019-04-15 15:30:00,3.23
2019-04-15 16:30:00,3.18
2019-04-15 17:30:00,3.33
2019-04-15 18:30:00,3.31
2019-04-15 19:30:00,3.21
2019-04-15 20:30:00,3.19
2019-04-15 21:30:00,3.2
2019-04-15 22:30:00,3.15
2019-04-15 23:30:00,3.21
2019-04-16 00:30:00,3.19
2019-04-16 01:30:00,3.23
2019-04-16 02:30:00,3.34
2019-04-16 03:30:00,3.32
2019-04-16 04:30:00,3.31
2019-04-16 05:30:00,3.33
2019-04-16 06:30:00,3.33
2019-04-16 07:30:00,3.32
2019-04-16 08:30:00,3.31
2019-04-16 09:30:00,3.35
2019-04-16 10:30:00,3.34
2019-04-16 11:30:00,3.28
2019-04-16 12:30:00,3.34
2019-04-16 13:30:00,3.38
2019-04-16 14:30:00,3.44
2019-04-16 15:30:00,3.34
2019-04-16 16:30:00,3.33
2019-04-16 17:30:00,3.45
2019-04-16 18:30:00,3.36
2019-04-16 19:30:00,3.36
2019-04-16 20:30:00,3.36
2019-04-16 21:30:00,3.31
2019-04-16 22:30:00,3.33
2019-04-16 23:30:00,3.32
2019-04-17 00:30:00,3.33
2019-04-17 01:30:00,3.09
2019-04-17 02:30:00,2.19
2019-04-17 03:30:00,2.2
2019-04-17 04:30:00,2.17
2019-04-17 05:30:00,2.21
2019-04-17 06:30:00,2.17
2019-04-17 07:30:00,2.9
2019-04-17 08:30:00,2.16
2019-04-17 09:30:00,2.23
2019-04-17 10:30:00,2.27
2019-04-17 11:30:00,2.62
2019-04-17 12:30:00,3.21
2019-04-17 13:30:00,3.22
2019-04-17 14:30:00,7.77
2019-04-17 15:30:00,9.86
2019-04-17 16:30:00,2.2
2019-04-17 17:30:00,2.29
2019-04-17 18:30:00,3.21
2019-04-17 19:30:00,3.29
2019-04-17 20:30:00,3.21
2019-04-17 21:30:00,3.19
2019-04-17 22:30:00,3.18
2019-04-17 23:30:00,3.0
2019-04-18 00:30:00,6.32
2019-04-18 01:30:00,4.64
2019-04-18 02:30:00,9.56
2019-04-18 03:30:00,7.26
2019-04-18 04:30:00,3.12
2019-04-18 05:30:00,3.28
2019-04-18 06:30:00,3.21
2019-04-18 07:30:00,3.17
2019-04-18 08:30:00,3.21
2019-04-18 09:30:00,3.25
2019-04-18 10:30:00,3.25
2019-04-18 11:30:00,3.24
2019-04-18 12:30:00,3.47
2019-04-18 13:30:00,3.21
2019-04-18 14:30:00,4.06
2019-04-18 15:30:00,3.28
2019-04-18 16:30:00,4.1
2019-04-18 17:30:00,9.87
2019-04-18 18:30:00,5.79
2019-04-18 19:30:00,3.24
2019-04-18 20:30:00,3.22
2019-04-18 21:30:00,3.2
2019-04-18 22:30:00,3.19
2019-04-18 23:30:00,3.23
2019-04-19 00:30:00,3.21
2019-04-19 01:30:00,3.18
2019-04-19 02:30:00,3.23
2019-04-19 03:30:00,3.24
2019-04-19 04:30:00,3.18
2019-04-19 05:30:00,3.2
2019-04-19 06:30:00,3.24
2019-04-19 07:30:00,3.21
2019-04-19 08:30:00,3.24
2019-04-19 09:30:00,3.28
2019-04-19 10:30:00,3.26
2019-04-19 11:30:00,3.2
2019-04-19 12:30:00,3.24
2019-04-19 13:30:00,3.22
2019-04-19 14:30:00,3.19
2019-04-19 15:30:00,3.16
2019-04-19 16:30:00,3.18
2019-04-19 17:30:00,3.22
2019-04-19 18:30:00,3.25
2019-04-19 19:30:00,3.21
2019-04-19 20:30:00,3.2
2019-04-19 21:30:00,3.2
2019-04-19 22:30:00,3.2
2019-04-19 23:30:00,3.23
2019-04-20 00:30:00,3.2
2019-04-20 01:30:00,3.22
2019-04-20 02:30:00,3.16
2019-04-20 03:30:00,3.22
2019-04-20 04:30:00,3.2
2019-04-20 05:30:00,3.2
2019-04-20 06:30:00,3.17
2019-04-20 07:30:00,3.19
2019-04-20 08:30:00,3.21
2019-04-20 09:30:00,3.21
2019-04-20 10:30:00,3.2
2019-04-20 11:30:00,3.24
2019-04-20 12:30:00,3.21
2019-04-20 13:30:00,3.19
2019-04-20 14:30:00,3.21
2019-04-20 15:30:00,3.19
2019-04-20 16:30:00,3.17
2019-04-20 17:30:00,3.19
2019-04-20 18:30:00,3.18
2019-04-20 19:30:00,3.17
2019-04-20 20:30:00,3.17
2019-04-20 21:30:00,3.15
2019-04-20 22:30:00,3.17
2019-04-20 23:30:00,3.16
2019-04-21 00:30:00,3.21
